2025/08/15 08:00:36.412, 294.11
2025/08/15 08:00:36.513, 24.5
2025/08/15 08:00:36.613, 84.61
2025/08/15 08:00:36.714, 295.61
2025/08/15 08:00:36.815, 267.47
2025/08/15 08:00:36.915, 3.02
2025/08/15 08:00:37.016, 193.09
2025/08/15 08:00:37.117, 165.55
2025/08/15 08:00:37.217, 272.71
2025/08/15 08:00:37.318, 253.46
2025/08/15 08:00:37.419, 64.48
2025/08/15 08:00:37.520, 103.34
2025/08/15 08:00:37.621, 145.27
2025/08/15 08:00:37.722, 263.98
2025/08/15 08:00:37.823, 218.13
2025/08/15 08:00:37.924, 65.55
2025/08/15 08:00:38.024, 132.83
2025/08/15 08:00:38.125, 322.18
2025/08/15 08:00:38.226, 21.52
2025/08/15 08:00:38.327, 188.58
2025/08/15 08:00:38.428, 71.3
2025/08/15 08:00:38.529, 192.22
2025/08/15 08:00:38.630, 127.45
2025/08/15 08:00:38.731, 297.24
2025/08/15 08:00:38.832, 243.95
2025/08/15 08:00:38.933, 101.86
2025/08/15 08:00:39.034, 283.82
2025/08/15 08:00:39.134, 265.35
2025/08/15 08:00:39.235, 263.01
2025/08/15 08:00:39.336, 35.21
2025/08/15 08:00:39.437, 291.52
2025/08/15 08:00:39.537, 95.68
2025/08/15 08:00:39.638, 289.99
2025/08/15 08:00:39.739, 280.81
2025/08/15 08:00:39.839, 131.35
2025/08/15 08:00:39.940, 75.64
2025/08/15 08:00:40.041, 5.09
2025/08/15 08:00:40.141, 253.14
2025/08/15 08:00:40.242, 297.8
2025/08/15 08:00:40.343, 279.28
2025/08/15 08:00:40.444, 172.95
2025/08/15 08:00:40.545, 177.17
2025/08/15 08:00:40.647, 272.65
2025/08/15 08:00:40.748, 324.16
2025/08/15 08:00:40.849, 13.98
2025/08/15 08:00:40.949, 308.81
2025/08/15 08:00:41.050, 16.69
2025/08/15 08:00:41.151, 56.38
2025/08/15 08:00:41.252, 290.25
2025/08/15 08:00:41.352, 105.74
2025/08/15 08:00:41.453, 220.75
2025/08/15 08:00:41.554, 189.6
2025/08/15 08:00:41.654, 234.78
2025/08/15 08:00:41.755, 47.08
2025/08/15 08:00:41.856, 42.35
2025/08/15 08:00:41.957, 196.83
2025/08/15 08:00:42.057, 242.64
2025/08/15 08:00:42.158, 217.79
2025/08/15 08:00:42.259, 233.42
2025/08/15 08:00:42.359, 160.86
2025/08/15 08:00:42.460, 244.71
2025/08/15 08:00:42.561, 166.04
2025/08/15 08:00:42.662, 63.17
2025/08/15 08:00:42.762, 308.75
2025/08/15 08:00:42.863, 27.0
2025/08/15 08:00:42.964, 167.06
2025/08/15 08:00:43.064, 258.32
2025/08/15 08:00:43.165, 137.62
2025/08/15 08:00:43.266, 10.82
2025/08/15 08:00:43.367, 157.38
2025/08/15 08:00:43.467, 195.58
2025/08/15 08:00:43.568, 145.61
2025/08/15 08:00:43.669, 76.78
2025/08/15 08:00:43.770, 111.24
2025/08/15 08:00:43.871, 107.34
2025/08/15 08:00:43.972, 207.86
2025/08/15 08:00:44.073, 48.62
2025/08/15 08:00:44.175, 217.8
2025/08/15 08:00:44.276, 94.26
2025/08/15 08:00:44.377, 253.8
2025/08/15 08:00:44.479, 174.42
2025/08/15 08:00:44.580, 38.92
2025/08/15 08:00:44.681, 352.0
2025/08/15 08:00:44.783, 340.87
2025/08/15 08:00:44.884, 161.73
2025/08/15 08:00:44.986, 3.01
2025/08/15 08:00:45.087, 157.96
2025/08/15 08:00:45.189, 49.27
2025/08/15 08:00:45.290, 182.07
2025/08/15 08:00:45.391, 207.56
2025/08/15 08:00:45.493, 55.61
2025/08/15 08:00:45.594, 202.78
2025/08/15 08:00:45.695, 12.02
2025/08/15 08:00:45.797, 73.41
2025/08/15 08:00:45.899, 174.05
2025/08/15 08:00:46.000, 46.83
2025/08/15 08:00:46.101, 91.38
2025/08/15 08:00:46.202, 99.74
2025/08/15 08:00:46.302, 165.05
2025/08/15 08:00:46.403, 131.79
2025/08/15 08:00:46.504, 257.04
2025/08/15 08:00:46.605, 276.84
2025/08/15 08:00:46.706, 341.19
2025/08/15 08:00:46.807, 34.17
2025/08/15 08:00:46.908, 67.11
2025/08/15 08:00:47.009, 184.04
2025/08/15 08:00:47.109, 249.32
2025/08/15 08:00:47.210, 296.28
2025/08/15 08:00:47.311, 301.62
2025/08/15 08:00:47.412, 240.57
2025/08/15 08:00:47.513, 42.58
2025/08/15 08:00:47.614, 80.39
2025/08/15 08:00:47.715, 53.88
2025/08/15 08:00:47.816, 316.24
2025/08/15 08:00:47.916, 14.11
2025/08/15 08:00:48.017, 24.38
2025/08/15 08:00:48.118, 314.93
2025/08/15 08:00:48.219, 236.88
2025/08/15 08:00:48.320, 106.3
2025/08/15 08:00:48.421, 268.01
2025/08/15 08:00:48.522, 83.04
2025/08/15 08:00:48.623, 239.71
2025/08/15 08:00:48.724, 351.95
2025/08/15 08:00:48.825, 103.16
