2025/08/15 08:18:54.389, 141.78
2025/08/15 08:18:54.492, 28.34
2025/08/15 08:18:54.593, 314.95
2025/08/15 08:18:54.694, 132.99
2025/08/15 08:18:54.795, 151.35
2025/08/15 08:18:54.895, 238.67
2025/08/15 08:18:54.996, 142.71
2025/08/15 08:18:55.097, 67.45
2025/08/15 08:18:55.198, 242.32
2025/08/15 08:18:55.298, 67.21
2025/08/15 08:18:55.399, 276.07
2025/08/15 08:18:55.500, 319.76
2025/08/15 08:18:55.601, 318.52
2025/08/15 08:18:55.701, 232.35
2025/08/15 08:18:55.802, 274.08
2025/08/15 08:18:55.903, 206.8
2025/08/15 08:18:56.004, 91.15
2025/08/15 08:18:56.105, 8.79
2025/08/15 08:18:56.205, 17.95
2025/08/15 08:18:56.306, 316.45
2025/08/15 08:18:56.407, 144.6
2025/08/15 08:18:56.508, 113.75
2025/08/15 08:18:56.608, 274.23
2025/08/15 08:18:56.709, 329.68
2025/08/15 08:18:56.810, 73.34
2025/08/15 08:18:56.911, 76.89
2025/08/15 08:18:57.011, 178.35
2025/08/15 08:18:57.112, 150.94
2025/08/15 08:18:57.213, 66.02
2025/08/15 08:18:57.314, 34.12
2025/08/15 08:18:57.415, 21.52
2025/08/15 08:18:57.515, 260.07
2025/08/15 08:18:57.616, 62.71
2025/08/15 08:18:57.717, 359.52
2025/08/15 08:18:57.818, 123.52
2025/08/15 08:18:57.918, 195.93
2025/08/15 08:18:58.019, 108.13
2025/08/15 08:18:58.119, 17.35
2025/08/15 08:18:58.220, 264.37
2025/08/15 08:18:58.321, 354.14
2025/08/15 08:18:58.422, 354.31
2025/08/15 08:18:58.523, 223.31
2025/08/15 08:18:58.623, 55.79
2025/08/15 08:18:58.724, 346.42
2025/08/15 08:18:58.825, 63.38
2025/08/15 08:18:58.926, 276.07
2025/08/15 08:18:59.027, 143.9
2025/08/15 08:18:59.127, 92.13
2025/08/15 08:18:59.228, 253.87
2025/08/15 08:18:59.329, 104.03
2025/08/15 08:18:59.430, 246.91
2025/08/15 08:18:59.532, 357.85
2025/08/15 08:18:59.633, 323.59
2025/08/15 08:18:59.735, 335.61
2025/08/15 08:18:59.836, 108.9
2025/08/15 08:18:59.938, 293.96
2025/08/15 08:19:00.039, 51.46
2025/08/15 08:19:00.141, 25.77
2025/08/15 08:19:00.242, 72.77
2025/08/15 08:19:00.343, 318.21
2025/08/15 08:19:00.445, 130.21
2025/08/15 08:19:00.546, 318.56
2025/08/15 08:19:00.647, 131.77
2025/08/15 08:19:00.748, 16.85
2025/08/15 08:19:00.850, 79.96
2025/08/15 08:19:00.951, 185.12
2025/08/15 08:19:01.052, 149.06
2025/08/15 08:19:01.154, 146.79
2025/08/15 08:19:01.255, 236.19
2025/08/15 08:19:01.356, 41.33
2025/08/15 08:19:01.457, 62.89
2025/08/15 08:19:01.559, 90.1
2025/08/15 08:19:01.660, 151.35
2025/08/15 08:19:01.761, 70.88
2025/08/15 08:19:01.862, 163.13
2025/08/15 08:19:01.964, 164.6
2025/08/15 08:19:02.065, 339.41
2025/08/15 08:19:02.167, 235.48
2025/08/15 08:19:02.268, 147.81
